link_vel original,link_vel filter,spring_vel raw,spring_vel filter
0.00226793,0.0216571,-0.0758524
0.00214403,0.020474,-0.0756714
0.00169696,0.0162048,-0.0755508
0.000906887,0.00866014,-0.0753698
8.63648e-05,0.000824723,-0.0751889
-0.000887878,-0.00847861,-0.0750682
-0.00213677,-0.0204047,-0.0748873
-0.00334067,-0.0319011,-0.074646
-0.00417831,-0.0398999,-0.0745253
-0.00520441,-0.0496985,-0.0743444
-0.00587596,-0.0561113,-0.0742237
-0.006636,-0.0633691,-0.0739824
-0.00726884,-0.0694123,-0.0737411
-0.00788716,-0.0753169,-0.0736205
-0.00849346,-0.0811065,-0.0734998
-0.00898013,-0.0857539,-0.0733792
-0.00967787,-0.0924169,-0.0732585
-0.0101495,-0.0969202,-0.0731982
0.00844744,0.0806671,-0.0712677
0.00471128,0.0449894,-0.0712677
0.00154162,0.0147214,-0.0712677
-0.00126852,-0.0121135,-0.0712677
0.0158715,0.151561,-0.0694576
0.0101729,0.0971444,-0.0695783
0.00532154,0.0508169,-0.0696386
0.00128137,0.0122362,-0.0696386
-0.00228741,-0.0218432,-0.0696386
-0.00427835,-0.0408552,-0.0698196
-0.00499343,-0.0476838,-0.06988
-0.00439147,-0.0419355,-0.06988
-0.00384512,-0.0367182,-0.06988
-0.00318203,-0.0303861,-0.06988
-0.00255074,-0.0243578,-0.06988
-0.0022028,-0.0210352,-0.0700006
-0.00194556,-0.0185788,-0.0700006
-0.00202045,-0.0192939,-0.070061
-0.00222644,-0.021261,-0.070061
-0.00268835,-0.0256719,-0.0700006
-0.00319941,-0.0305521,-0.0700006
-0.00387967,-0.0370482,-0.06988
-0.00451843,-0.0431478,-0.0698196
-0.00523247,-0.0499664,-0.0696386
-0.00580838,-0.0554659,-0.069518
-0.00647036,-0.0617874,-0.0693973
-0.00711282,-0.0679225,-0.0692766
-0.00762945,-0.0728558,-0.0692163
-0.00813267,-0.0776613,-0.0690956
-0.00862481,-0.0823608,-0.0690956
-0.00899809,-0.0859254,-0.0690353
-0.00936376,-0.0894173,-0.0690353
-0.00972313,-0.0928491,-0.0691559
-0.0100773,-0.0962309,-0.0692163
0.00935376,0.0893219,-0.0674061
0.00562808,0.0537443,-0.0675268
0.00248594,0.023739,-0.0677681
-0.000172911,-0.00165118,-0.0678888
-0.00221218,-0.0211247,-0.0681905
-0.002604,-0.0248664,-0.0683112
0.0169995,0.162334,-0.0665613
0.0148217,0.141537,-0.0667423
0.0131754,0.125816,-0.066863
0.0119318,0.11394,-0.0669837
0.0105453,0.1007,-0.0672251
0.00892739,0.0852503,-0.0673457
0.00722415,0.0689855,-0.0675871
0.00548453,0.0523734,-0.0677078
0.00365826,0.0349338,-0.0679492
0.0020327,0.0194109,-0.0680698
0.000683032,0.00652247,-0.0682509
-0.000419306,-0.00400407,-0.0683112
-0.00129796,-0.0123946,-0.0684922
-0.00208219,-0.0198834,-0.0685526
-0.00267854,-0.0255782,-0.0686129
-0.00310046,-0.0296072,-0.0686732
-0.00335908,-0.0320768,-0.0686732
-0.00368292,-0.0351693,-0.0687939
-0.00386031,-0.0368633,-0.0687939
-0.00400722,-0.0382662,-0.0688542
0.0155423,0.148418,-0.0669233
0.0119524,0.114137,-0.066863
0.00896047,0.0855662,-0.0669233
0.00646366,0.0617234,-0.067044
0.00459627,0.0438911,-0.0671044
0.00405549,0.0387271,-0.0671647
0.00456365,0.0435797,-0.0672854
0.00541445,0.0517041,-0.0672854
0.00667751,0.0637655,-0.0674664
0.00722308,0.0689753,-0.0676474
0.00724302,0.0691658,-0.0677681
-0.0129566,-0.123726,-0.06988
-0.0104535,-0.0998232,-0.0701817
-0.00889436,-0.0849348,-0.0704833
-0.00775381,-0.0740435,-0.0707247
-0.00750824,-0.0716984,-0.0710263
-0.00820774,-0.0783781,-0.071328
-0.00991266,-0.0946589,-0.07169
-0.0124725,-0.119103,-0.0721123
0.00579176,0.0553072,-0.070604
0.000760616,0.00726335,-0.0707247
-0.00325352,-0.0310688,-0.0710867
-0.00644082,-0.0615053,-0.0713883
-0.00842934,-0.0804942,-0.07169
-0.00927429,-0.088563,-0.0721123
-0.00836346,-0.0798652,-0.0722933
-0.00672168,-0.0641873,-0.0725346
-0.00481898,-0.0460179,-0.0728362
-0.00301033,-0.0287466,-0.0731982
-0.00164625,-0.0157205,-0.0734998
-0.000963868,-0.00920427,-0.0740427
-0.000319987,-0.00305565,-0.074465
-0.000165477,-0.00158019,-0.0748269
0.0194897,0.186113,-0.0734395
0.0159154,0.151981,-0.0740427
0.0127358,0.121618,-0.0745857
0.00995511,0.0950643,-0.0751889
0.00781493,0.074627,-0.0756714
0.00701054,0.0669457,-0.076154
0.0263255,0.25139,-0.0745857
0.023871,0.227952,-0.0751286
0.00228678,0.0218371,-0.0774206
0.00394461,0.0376682,-0.0778428
0.00488573,0.0466553,-0.0782047
0.00501057,0.0478475,-0.0785666
0.00454682,0.0434189,-0.0789887
0.00262409,0.0250582,-0.0792903
-0.000532564,-0.00508561,-0.0797124
-0.00480872,-0.0459199,-0.0803155
0.0122123,0.116619,-0.0788078
0.00550902,0.0526073,-0.0792903
-0.0188122,-0.179643,-0.0817628
-0.019229,-0.183624,-0.0821849
-0.0188322,-0.179834,-0.0825467
-0.0171533,-0.163802,-0.0830291
-0.0141676,-0.135291,-0.0833909
-0.0111708,-0.106673,-0.0836923
-0.00737814,-0.0704561,-0.0839335
-0.00354339,-0.0338369,-0.0844159
-0.00119018,-0.0113654,-0.0847776
0.000458737,0.00438062,-0.0851997
0.00130166,0.0124299,-0.085682
0.00145483,0.0138926,-0.0862246
0.00103337,0.00986798,-0.0867671
0.0003708,0.00354088,-0.08737
-0.000309821,-0.00295858,-0.0879728
0.0179478,0.171389,-0.0867069
0.0329181,0.314344,-0.0873097
0.0262127,0.250312,-0.0879728
0.0208563,0.199163,-0.0886359
0.0163448,0.156081,-0.0893592
0.0126427,0.120729,-0.0898414
0.00930069,0.0888151,-0.0905647
0.00643866,0.0614847,-0.0912277
0.00419344,0.0400444,-0.0918304
0.00238708,0.022795,-0.0924933
0.00118236,0.0112907,-0.0932165
0.0003131,0.00298989,-0.0938191
-0.000369143,-0.00352505,-0.0946627
-0.000786838,-0.00751375,-0.0953256
-0.00118592,-0.0113247,-0.0959281
-0.0013691,-0.0130739,-0.0964704
-0.00157395,-0.0150301,-0.0969524
-0.00181559,-0.0173377,-0.0975549
-0.00199689,-0.0190689,-0.0979164
0.017543,0.167523,-0.0964101
0.013964,0.133346,-0.0968319
0.0109999,0.105041,-0.0973139
0.00843529,0.0805511,-0.0978561
0.00651178,0.0621829,-0.0982778
0.00581486,0.0555278,-0.0986995
0.00628452,0.0600127,-0.0992417
0.00710343,0.0678327,-0.0997236
0.00790144,0.0754532,-0.100206
0.00842514,0.0804541,-0.100687
0.00842697,0.0804716,-0.10123
0.00799321,0.0763295,-0.101651
0.0071045,0.0678429,-0.102253
0.00596412,0.0569531,-0.102735
0.00444912,0.042486,-0.103277
0.00276784,0.0264309,-0.10388
0.00124014,0.0118425,-0.104482
7.78095e-05,0.000743026,-0.105144
-0.00116406,-0.0111159,-0.105566
-0.00216165,-0.0206422,-0.106228
-0.00291925,-0.0278768,-0.10683
-0.00344041,-0.0328535,-0.107553
-0.00372807,-0.0356004,-0.108155
-0.00389432,-0.0371881,-0.108877
-0.0039412,-0.0376357,-0.109539
-0.0235416,-0.224805,-0.112188
-0.0201943,-0.192841,-0.11285
-0.0173124,-0.165321,-0.113572
-0.0149068,-0.142349,-0.114294
-0.0132245,-0.126285,-0.115017
-0.012527,-0.119624,-0.115739
0.00636495,0.0607808,-0.114475
0.00165318,0.0157867,-0.115378
-0.00321191,-0.0306715,-0.11622
-0.00709189,-0.0677226,-0.117123
-0.010043,-0.0959033,-0.118085
-0.0114537,-0.109375,-0.118988
-0.0113626,-0.108505,-0.11989
-0.01035,-0.0988357,-0.120732
-0.00910031,-0.0869016,-0.121634
-0.00763534,-0.0729122,-0.122597
-0.00641193,-0.0612294,-0.123439
-0.00544508,-0.0519967,-0.124401
-0.00474725,-0.0453329,-0.125303
-0.00432873,-0.0413363,-0.126325
-0.00419806,-0.0400885,-0.127227
-0.00436231,-0.041657,-0.128309
-0.00471766,-0.0450504,-0.12903
-0.00526897,-0.050315,-0.129932
-0.00580093,-0.0553948,-0.130833
-0.00642652,-0.0613687,-0.131735
0.0119143,0.113773,-0.130653
0.00792844,0.075711,-0.131615
0.0242951,0.232002,-0.130593
0.017975,0.171649,-0.131495
0.012847,0.12268,-0.132576
0.00830524,0.0793092,-0.133297
0.00454037,0.0433573,-0.134259
0.00242471,0.0231543,-0.13528
0.00668848,0.0638703,-0.138164
0.00639647,0.0610818,-0.139125
0.0060894,0.0581495,-0.140025
0.00571333,0.0545583,-0.141046
0.00500427,0.0477873,-0.142187
0.00414456,0.0395776,-0.143148
0.00321322,0.030684,-0.144048
0.00207521,0.0198168,-0.145069
-0.018134,-0.173167,-0.14795
-0.0159215,-0.152039,-0.14891
-0.0143119,-0.136668,-0.14963
-0.0130009,-0.12415,-0.15035
-0.0119186,-0.113814,-0.15107
-0.0108971,-0.10406,-0.15185
-0.0101076,-0.0965203,-0.15257
-0.00951023,-0.090816,-0.153289
-0.00907202,-0.0866314,-0.154009
-0.00876561,-0.0837054,-0.154789
-0.00867802,-0.0828689,-0.155688
0.010382,0.0991408,-0.154669
0.00681007,0.0650314,-0.155688
0.00373874,0.0357024,-0.156708
0.00108202,0.0103326,-0.157787
-0.00145064,-0.0138526,-0.158926
-0.00391825,-0.0374165,-0.160305
-0.00582134,-0.0555897,-0.161443
-0.00796801,-0.0760889,-0.162702
-0.00951448,-0.0908566,-0.16402
-0.0109272,-0.104347,-0.165218
-0.0121193,-0.115731,-0.166416
-0.0131101,-0.125192,-0.167794
0.00466774,0.0445737,-0.167135
0.000861645,0.0082281,-0.168453
-0.0023471,-0.0224131,-0.16971
-0.00495145,-0.0472829,-0.171087
-0.00714606,-0.0682399,-0.172225
-0.00911099,-0.0870036,-0.173482
-0.0110142,-0.105178,-0.174799
-0.012575,-0.120082,-0.176055
-0.013943,-0.133146,-0.177371
-0.0150417,-0.143637,-0.178508
0.00388242,0.0370744,-0.177671
-0.000244282,-0.00233272,-0.178927
-0.00359005,-0.0342825,-0.180183
-0.00637987,-0.0609233,-0.181439
-0.00838027,-0.0800257,-0.182635
-0.0089027,-0.0850145,-0.18389
-0.00867066,-0.0827987,-0.184906
-0.00729975,-0.0697075,-0.186102
0.0133506,0.127489,-0.185385
0.0111847,0.106806,-0.18652
0.00972996,0.0929143,-0.187596
0.00842562,0.0804587,-0.18891
0.00695113,0.0663784,-0.190105
0.00566135,0.0540619,-0.191539
0.00393855,0.0376104,-0.192733
0.00238321,0.022758,-0.193928
0.000838077,0.00800304,-0.195122
-0.000516971,-0.0049367,-0.196435
-0.00193391,-0.0184675,-0.197688
-0.0031108,-0.0297059,-0.199001
-0.0041797,-0.0399132,-0.200314
-0.00504951,-0.0482192,-0.201626
-0.00573558,-0.0547707,-0.20276
-0.00646997,-0.0617836,-0.204131
-0.00693422,-0.0662169,-0.205145
-0.00746606,-0.0712956,-0.206456
-0.00785339,-0.0749944,-0.207708
-0.00821186,-0.0784175,-0.209079
-0.00854642,-0.0816123,-0.210092
-0.00897085,-0.0856653,-0.211522
-0.00937888,-0.0895617,-0.212832
-0.00966367,-0.0922812,-0.214262
-0.00993721,-0.0948934,-0.215572
-0.0103111,-0.0984638,-0.217179
-0.0106773,-0.101961,-0.218667
-0.0110371,-0.105396,-0.220095
-0.0113916,-0.108781,-0.221642
-0.0118513,-0.113172,-0.223188
-0.0123075,-0.117528,-0.224794
-0.012651,-0.120808,-0.226518
-0.0131016,-0.125111,-0.228361
-0.0134405,-0.128348,-0.230143
-0.0138874,-0.132615,-0.231985
-0.0142232,-0.135822,-0.233766
-0.0144482,-0.13797,-0.235666
-0.0146722,-0.140109,-0.237566
-0.0148954,-0.142241,-0.239583
0.0039449,0.037671,-0.239702
0.000557664,0.0053253,-0.241422
-0.00237616,-0.0226906,-0.24332
-0.00473398,-0.0452062,-0.245335
0.0129656,0.123813,-0.245513
0.00782482,0.0747215,-0.247587
0.00341983,0.032657,-0.249601
-0.000284918,-0.00272077,-0.251733
-0.00297108,-0.0283717,-0.253746
-0.0040803,-0.038964,-0.255877
-0.00424342,-0.0405217,-0.257711
-0.00319979,-0.0305557,-0.259544
-0.00199296,-0.0190313,-0.261673
-0.000889132,-0.00849059,-0.263505
-0.000256124,-0.00244581,-0.265514
0.000422227,0.00403197,-0.26764
0.000790304,0.00754685,-0.269824
0.000935716,0.00893543,-0.271949
0.000730535,0.0069761,-0.274132
0.000488621,0.00466598,-0.276255
8.77806e-05,0.000838243,-0.278436
-0.000372698,-0.00355901,-0.280321
-0.000901411,-0.00860784,-0.282442
-0.00139581,-0.013329,-0.28462
-0.00186179,-0.0177788,-0.286504
-0.00230424,-0.0220039,-0.288798
-0.00283686,-0.02709,-0.291268
-0.00324367,-0.0309748,-0.293385
-0.00341779,-0.0326375,-0.295324
-0.00369049,-0.0352416,-0.297497
-0.00395403,-0.0377582,-0.29961
-0.00420997,-0.0402023,-0.30184
-0.00456928,-0.0436334,-0.307938
-0.00470406,-0.0449205,-0.31034
-0.00472486,-0.0451191,-0.312799
-0.00485175,-0.0463308,-0.315374
-0.00497568,-0.0475143,-0.317889
-0.00509716,-0.0486743,-0.320462
-0.00532627,-0.0508621,-0.322682
-0.0055537,-0.0530339,-0.325135
-0.00577974,-0.0551924,-0.327645
-0.00611428,-0.0583871,-0.330328
-0.00633821,-0.0605255,-0.332951
0.0125015,0.11938,-0.333593
0.0286753,0.273829,-0.334059
0.0224713,0.214585,-0.336971
0.0173143,0.165339,-0.339532
0.013134,0.125421,-0.34215
0.00989123,0.0944543,-0.344883
0.00801087,0.0764982,-0.347382
0.00761006,0.0726708,-0.350227
0.00794621,0.0758807,-0.352897
0.00829125,0.0791756,-0.35539
0.0086968,0.0830484,-0.357998
0.00867614,0.0828511,-0.361068
0.00840878,0.0802979,-0.363383
0.00753274,0.0719324,-0.366507
0.00634972,0.0606354,-0.369281
0.00505642,0.0482852,-0.372053
0.00374376,0.0357502,-0.374939
0.00250589,0.0239295,-0.377707
0.00143963,0.0137474,-0.380474
0.000753657,0.0071969,-0.383238
0.000110175,0.00105209,-0.386
-0.000169131,-0.00161508,-0.38876
-0.000309631,-0.00295676,-0.391519
-0.000206669,-0.00197354,-0.39439
-0.000193378,-0.00184663,-0.396914
-5.38692e-05,-0.000514413,-0.399609
9.93518e-05,0.00094874,-0.402359
0.000154267,0.00147314,-0.405106
0.000218587,0.00208735,-0.407966
0.000181035,0.00172875,-0.410824
0.000149934,0.00143176,-0.413908
0.000124176,0.00118579,-0.416874
0.000102843,0.000982077,-0.42018
8.51749e-05,0.000813361,-0.423199
0.0191334,0.18271,-0.424394
0.0158463,0.151321,-0.427522
0.0132337,0.126372,-0.430647
0.010979,0.104842,-0.433769
0.00900205,0.0859632,-0.436888
0.00745553,0.0711951,-0.440061
0.00606504,0.0579169,-0.443117
0.00500425,0.0477871,-0.446227
0.0227086,0.216851,-0.447809
0.0190267,0.181692,-0.451197
0.016015,0.152932,-0.454298
0.0135584,0.129473,-0.457397
0.0114518,0.109357,-0.460549
0.00950664,0.0907817,-0.463697
0.00776715,0.0741708,-0.466786
0.00639848,0.061101,-0.47004
0.00535577,0.0511438,-0.473178
0.00471151,0.0449916,-0.476369
0.00421562,0.0402562,-0.479612
0.00395226,0.0377413,-0.482963
0.00368099,0.0351509,-0.486087
0.00349401,0.0333654,-0.488929
0.00326717,0.0311992,-0.492047
0.0032078,0.0306323,-0.495438
0.00308665,0.0294753,-0.498215
0.00300515,0.0286971,-0.501266
0.00306615,0.0292796,-0.504591
0.00304469,0.0290747,-0.507746
0.00315542,0.0301321,-0.511173
0.00317514,0.0303204,-0.514209
0.00331998,0.0317035,-0.517407
0.0232585,0.222102,-0.518839
0.0200473,0.191437,-0.522031
0.0175351,0.167448,-0.525274
0.015511,0.148119,-0.528459
0.0141105,0.134745,-0.531693
0.0140317,0.133993,-0.534978
0.0344994,0.329445,-0.536455
0.0334072,0.319016,-0.539789
0.0133967,0.127929,-0.544807
0.0169506,0.161866,-0.54802
0.0201114,0.192049,-0.550849
0.0224513,0.214394,-0.55389
0.0245278,0.234224,-0.557037
0.0253616,0.242186,-0.560233
0.0248493,0.237293,-0.563478
0.0236539,0.225879,-0.566665
0.0219992,0.210077,-0.569902
0.0203274,0.194112,-0.573133
0.0186413,0.178011,-0.576253
0.0171627,0.163892,-0.579475
0.0158938,0.151775,-0.582585
0.0150554,0.143769,-0.58537
0.01432,0.136746,-0.588258
0.0137984,0.131765,-0.591409
0.0134915,0.128835,-0.594609
0.0134002,0.127962,-0.597697
0.013525,0.129154,-0.600887
0.0136472,0.130321,-0.604124
0.0139866,0.133562,-0.60741
0.0144339,0.137833,-0.610637
0.0149893,0.143138,-0.614071
0.0156532,0.149477,-0.617445
0.0163161,0.155807,-0.620814
0.0170878,0.163176,-0.624177
0.0177491,0.169491,-0.627639
0.0184099,0.175801,-0.631095
0.0190701,0.182106,-0.634596
0.0198397,0.189455,-0.638039
0.0204992,0.195753,-0.64184
0.0402213,0.384085,-0.643399
0.0377151,0.360153,-0.646878
0.0357714,0.341592,-0.649883
0.0340741,0.325384,-0.653142
0.0327626,0.31286,-0.656602
0.0317706,0.303387,-0.660055
0.0309336,0.295394,-0.663449
0.030206,0.288446,-0.666837
0.0297697,0.284279,-0.670218
0.0295933,0.282595,-0.673593
0.0295414,0.2821,-0.677012
0.0295926,0.282589,-0.680322
0.0313742,0.299601,-0.692688
0.0318009,0.303676,-0.696017
0.0320668,0.306215,-0.698886
0.0327102,0.312359,-0.702302
0.0330648,0.315746,-0.70526
0.0322464,0.307931,-0.708512
0.0302493,0.28886,-0.711757
0.00866388,0.0827339,-0.716935
0.00932543,0.0890513,-0.719766
0.009769,0.0932871,-0.722987
0.0101982,0.097386,-0.726201
0.0108006,0.103138,-0.729359
0.0116406,0.111159,-0.732559
0.0128812,0.123006,-0.735359
0.0143473,0.137006,-0.738203
0.0159659,0.152463,-0.741432
0.0176576,0.168618,-0.744605
0.0193379,0.184663,-0.74782
0.0209179,0.199752,-0.751027
0.0225246,0.215094,-0.754226
0.0240625,0.22978,-0.757466
0.025653,0.244968,-0.760747
0.0462592,0.441743,-0.76248
0.044379,0.423788,-0.7657
0.0428096,0.408802,-0.768625
0.0418988,0.400104,-0.771687
0.0414613,0.395926,-0.775361
0.0413251,0.394625,-0.77893
0.0411093,0.392565,-0.782251
0.0411002,0.392478,-0.785564
0.0412622,0.394025,-0.788867
0.0415659,0.396925,-0.791833
0.06057,0.5784,-0.793243
0.058134,0.555138,-0.796479
0.0563237,0.537852,-0.799753
0.0354701,0.338715,-0.804415
0.038206,0.364841,-0.807528
0.0404975,0.386723,-0.810679
0.0423833,0.40473,-0.813729
0.0438953,0.419169,-0.816725
0.0445118,0.425056,-0.819759
0.043816,0.418412,-0.822693
0.042594,0.406743,-0.82562
0.0411896,0.393332,-0.828493
0.0399444,0.381441,-0.83104
0.0391976,0.37431,-0.833536
0.0385193,0.367832,-0.836569
0.0382454,0.365217,-0.839504
0.0384915,0.367567,-0.842115
0.0390432,0.372835,-0.844495
0.0399045,0.38106,-0.846781
0.0410786,0.392272,-0.849374
0.0423491,0.404404,-0.851961
0.024047,0.229632,-0.855961
0.0288961,0.275937,-0.858575
0.0330474,0.315579,-0.861226
0.0368212,0.351617,-0.864178
0.0399723,0.381708,-0.86699
0.0413637,0.394994,-0.869356
0.0417107,0.398308,-0.872196
0.041061,0.392103,-0.874897
0.0401117,0.383039,-0.877287
0.0391149,0.37352,-0.88006
0.038317,0.3659,-0.882738
0.0377401,0.360392,-0.885452
0.0375127,0.35822,-0.887857
0.0376499,0.35953,-0.890513
0.0380548,0.363397,-0.893502
0.0386284,0.368874,-0.896141
0.0393793,0.376044,-0.89873
0.0403146,0.384977,-0.901395
0.0413309,0.394681,-0.90401
0.0423232,0.404157,-0.906323
0.0236246,0.225599,-0.910388
0.0280699,0.268048,-0.912642
0.0319211,0.304824,-0.915264
0.0352802,0.336902,-0.917877
0.0379029,0.361946,-0.920771
0.039201,0.374342,-0.922997
0.0392326,0.374644,-0.925586
0.0383748,0.366452,-0.928166
0.0373252,0.356429,-0.930738
0.0362265,0.345938,-0.933301
0.0356542,0.340473,-0.935613
0.0350827,0.335015,-0.937877
0.0348596,0.332885,-0.940336
0.0351101,0.335277,-0.942787
0.0356278,0.34022,-0.94519
0.0365328,0.348863,-0.947625
0.0377244,0.360241,-0.950012
0.0392098,0.374426,-0.952352
0.0404468,0.386238,-0.954566
0.0420983,0.402009,-0.956615
0.0438395,0.418636,-0.958972
0.0454545,0.434058,-0.961243
0.0471654,0.450397,-0.963546
0.0487554,0.46558,-0.965841
0.0692891,0.661662,-0.966889
0.0674773,0.644361,-0.969172
0.066112,0.631323,-0.971448
0.0652074,0.622685,-0.97364
0.0643552,0.614547,-0.975594
0.0640384,0.611521,-0.977886
0.0639831,0.610994,-0.979638
0.0639253,0.610442,-0.981764
0.0639374,0.610557,-0.983808
0.0444268,0.424245,-0.987199
0.0481997,0.460273,-0.9893
0.0513843,0.490684,-0.991244
0.0543918,0.519404,-0.993145
0.0568518,0.542894,-0.995003
0.0581625,0.555411,-0.996856
0.0579321,0.553211,-0.998702
0.0376247,0.359289,-1.00157
0.0397748,0.379822,-1.00348
0.0412165,0.393588,-1.00501
0.0232278,0.221809,-1.00792
0.0272006,0.259747,-1.0097
0.0297696,0.284279,-1.01139
0.0308814,0.294895,-1.01312
0.0318795,0.304426,-1.01481
0.03211,0.306628,-1.01653
0.0323251,0.308682,-1.01796
0.032822,0.313427,-1.01966
0.0333366,0.318341,-1.02137
0.0339221,0.323933,-1.0231
0.0348424,0.33272,-1.02472
0.0359147,0.34296,-1.02655
0.0568406,0.542788,-1.02707
0.0544849,0.520293,-1.02889
0.0530479,0.50657,-1.03032
0.0521182,0.497692,-1.03206
0.0518467,0.495099,-1.0339
0.0528349,0.504536,-1.03569
0.0550359,0.525554,-1.03741
0.0571446,0.54569,-1.03905
0.0593534,0.566784,-1.04086
0.0629886,0.601497,-1.0426
0.0657282,0.627658,-1.0443
0.0678855,0.648259,-1.04595
0.0685703,0.654798,-1.04763
0.067662,0.646124,-1.04921
0.0659194,0.629484,-1.05082
0.0441026,0.421149,-1.05338
0.0454756,0.43426,-1.05487
0.0466214,0.445202,-1.05632
0.0476356,0.454887,-1.05774
0.0485973,0.46407,-1.05905
0.0486948,0.465001,-1.06039
0.0478727,0.45715,-1.06163
0.0467241,0.446183,-1.06287
0.0455058,0.434548,-1.0641
0.0445775,0.425683,-1.0653
0.0439647,0.419832,-1.06649
0.0436886,0.417195,-1.06768
0.0438763,0.418988,-1.06884
0.0443231,0.423255,-1.06999
0.0451507,0.431157,-1.07108
0.0461496,0.440696,-1.07222
0.0473281,0.45195,-1.07336
0.0485833,0.463936,-1.07453
0.049921,0.47671,-1.07561
0.0512361,0.489268,-1.07671
0.0525325,0.501648,-1.07787
0.0537037,0.512833,-1.07893
0.0549718,0.524942,-1.08003
0.0561196,0.535903,-1.08112
0.0376971,0.359981,-1.08335
0.0419889,0.400965,-1.08433
0.0463521,0.44263,-1.08633
0.0492426,0.470232,-1.08722
0.0514016,0.49085,-1.08814
0.0523502,0.499907,-1.08911
0.0515971,0.492716,-1.08999
0.0499575,0.477059,-1.09069
0.0476899,0.455405,-1.09157
0.0452655,0.432254,-1.09244
0.04315,0.412052,-1.09335
0.0413655,0.395012,-1.09422
0.0400403,0.382357,-1.09506
0.0391896,0.374234,-1.09592
0.0388262,0.370763,-1.09673
0.0388508,0.370998,-1.09762
0.0390528,0.372927,-1.09825
0.0396588,0.378713,-1.09907
0.0404553,0.38632,-1.09993
0.041557,0.396841,-1.10076
0.0426391,0.407173,-1.10158
0.0439241,0.419444,-1.1024
0.0450859,0.430538,-1.10319
0.0462365,0.441526,-1.10404
0.0471585,0.450331,-1.10488
0.0285113,0.272263,-1.10651
0.0327987,0.313205,-1.10735
0.0366099,0.349599,-1.10784
0.0398263,0.380313,-1.10856
0.0424215,0.405095,-1.10928
0.0438066,0.418322,-1.10994
0.0438194,0.418445,-1.11065
0.0431653,0.412199,-1.11134
0.0422125,0.4031,-1.11202
0.0415418,0.396695,-1.1127
0.0407413,0.389051,-1.11324
0.0401625,0.383524,-1.11389
0.040043,0.382383,-1.11454
0.0403982,0.385774,-1.11516
0.041131,0.392772,-1.11578
0.0421422,0.402428,-1.11643
0.0433309,0.41378,-1.11702
0.0445946,0.425847,-1.11761
0.04572,0.436594,-1.11825
0.0469312,0.44816,-1.11864
0.0482324,0.460586,-1.1192
0.0494077,0.471808,-1.11972
