ref-hip,ref-knee,ref-ankle,link-hip,link-knee,link-ankle,motor-hip,motor-knee,motor-ankle,tau-m1,tau-m2,tau-m3
-0.308481,-0.165355,0.448283,0.0121027,-0.101288,0.135109,-0.0115192,-0.125664,0.109956,0.0888,-0.0708,-0.1059,-0.120122,-0.074272,0.151704
-0.30713,-0.166843,0.447177,0.00804455,-0.101549,0.124243,-0.0115192,-0.121737,0.103411,0.111,-0.0729,-0.1089,-0.117358,-0.0791796,0.155653
-0.305761,-0.168338,0.446045,0.00154199,-0.102399,0.119355,-0.0146608,-0.119119,0.102102,0.1299,-0.0738,-0.1119,-0.123376,-0.079059,0.159488
-0.304376,-0.169838,0.44489,-0.00857196,-0.102653,0.126863,-0.0219911,-0.116501,0.112574,0.1488,-0.078,-0.117,-0.121194,-0.0803041,0.154122
-0.302974,-0.171345,0.443709,-0.0192549,-0.102414,0.142734,-0.0303687,-0.113883,0.1309,0.1548,-0.0768,-0.1179,-0.123791,-0.0810741,0.146048
-0.301555,-0.172857,0.442505,-0.030589,-0.101766,0.161645,-0.0397935,-0.111265,0.151844,0.1548,-0.0759,-0.117,-0.12631,-0.0818468,0.138027
-0.30012,-0.174376,0.441277,-0.0426423,-0.102089,0.184832,-0.0502655,-0.109956,0.176715,0.1518,-0.0828,-0.1209,-0.128753,-0.0822186,0.127473
-0.29867,-0.1759,0.440026,-0.0575655,-0.102132,0.209618,-0.063879,-0.108647,0.202895,0.1389,-0.0789,-0.126,-0.126934,-0.0795578,0.115365
-0.297203,-0.177431,0.438751,0.117677,-0.101942,0.234642,-0.0753982,-0.107338,0.229074,0.138,-0.081,-0.1299,0.264715,-0.0647579,0.105688
-0.29572,-0.178967,0.437454,0.0740354,0.0576712,0.416367,-0.0858702,-0.107338,0.246091,0.1278,-0.087,-0.129,-0.0783644,-0.13276,-0.0314905
-0.294223,-0.180509,0.436133,0.0360924,0.0280144,0.404131,-0.0963422,-0.108647,0.263108,0.1179,-0.078,-0.126,-0.0845266,-0.0828831,0.0334591
-0.292709,-0.182057,0.434791,0.00286869,0.00322758,0.390376,-0.106814,-0.109956,0.27358,0.0939,-0.0699,0.0429,-0.0845741,-0.0813042,0.0408298
-0.291181,-0.18361,0.433426,-0.0233048,-0.0175258,0.379474,-0.114145,-0.111265,0.282743,0.03,-0.0999,0.117,-0.0887012,-0.0826392,0.0457433
-0.289638,-0.185169,0.432039,-0.0357691,-0.0349388,0.353693,-0.111003,-0.112574,0.27358,0.0009,-0.1149,-0.09,-0.0959265,-0.0838249,0.0626724
-0.28808,-0.186733,0.43063,-0.0350804,-0.0508941,0.322913,-0.0973894,-0.115192,0.256563,0.03,-0.0729,-0.0939,-0.103612,-0.0846752,0.0801005
-0.286507,-0.188303,0.429201,-0.0290296,-0.0658672,0.284025,-0.0806342,-0.119119,0.229074,0.042,-0.0759,-0.0819,-0.112162,-0.084777,0.102269
-0.284921,-0.189879,0.42775,-0.0232343,-0.0776336,0.253641,-0.0659734,-0.121737,0.208131,0.057,-0.084,-0.093,-0.118785,-0.0855549,0.115207
-0.28332,-0.191459,0.426279,-0.0159159,-0.0878283,0.222261,-0.0513127,-0.124355,0.184569,0.075,-0.084,-0.1008,-0.119558,-0.0832099,0.131354
-0.281705,-0.193045,0.424787,-0.0136194,-0.0967214,0.202695,-0.0429351,-0.126973,0.171479,0.0918,-0.0849,-0.1119,-0.12356,-0.0871986,0.139295
-0.280077,-0.194636,0.423275,-0.0144669,-0.103227,0.190787,-0.0387463,-0.128282,0.164934,0.1128,-0.0828,-0.1188,-0.125195,-0.0885014,0.144055
-0.278436,-0.196232,0.421743,-0.018638,-0.108841,0.185037,-0.0387463,-0.129591,0.163625,0.1188,-0.0888,-0.117,-0.126604,-0.0894276,0.14616
-0.276781,-0.197834,0.420192,-0.0241869,-0.113714,0.187903,-0.0408407,-0.1309,0.17017,0.129,-0.084,-0.12,-0.129596,-0.086556,0.143865
-0.275114,-0.19944,0.418621,-0.032284,-0.116667,0.196638,-0.0460767,-0.1309,0.181951,0.141,-0.0849,-0.126,-0.130405,-0.0913749,0.139231
-0.273434,-0.201051,0.417032,-0.0419839,-0.119112,0.205896,-0.0534071,-0.1309,0.193732,0.1368,-0.084,-0.1269,-0.129141,-0.0890739,0.1358
-0.271742,-0.202667,0.415424,-0.0533711,-0.122446,0.219514,-0.0628319,-0.132209,0.20944,0.141,-0.0798,-0.1248,-0.133546,-0.092516,0.128426
-0.270037,-0.204287,0.413797,0.123425,-0.124123,0.233491,-0.0722566,-0.132209,0.225147,0.1389,-0.0849,-0.1239,0.261986,-0.0753697,0.123776
-0.268321,-0.205912,0.412153,0.080383,0.0350279,0.414738,-0.0816814,-0.132209,0.242164,0.1338,-0.087,-0.1278,-0.0810579,-0.140063,-0.0175274
-0.266593,-0.207542,0.410491,0.042069,0.00367934,0.398181,-0.0921534,-0.134827,0.255254,0.135,-0.0888,-0.1329,-0.0873978,-0.085871,0.0505017
-0.264854,-0.209176,0.408812,0.00958537,-0.0214244,0.388026,-0.101578,-0.136136,0.269653,0.1269,-0.087,0.036,-0.0862077,-0.0919667,0.054024
-0.263104,-0.210814,0.407115,-0.0168425,-0.0424403,0.375544,-0.108909,-0.137445,0.277507,0.054,-0.099,0.12,-0.090262,-0.0896373,0.0605361
-0.261343,-0.212457,0.405402,-0.0305646,-0.0600707,0.358701,-0.106814,-0.138754,0.277507,0.0129,-0.111,-0.0909,-0.0960386,-0.0946418,0.0701488
-0.259571,-0.214104,0.403673,-0.0300504,-0.0748971,0.330354,-0.0932006,-0.140063,0.263108,0.0489,-0.0798,-0.1029,-0.108354,-0.0916363,0.0876144
-0.257789,-0.215755,0.401928,-0.0251914,-0.0900192,0.299166,-0.0774926,-0.14399,0.243473,0.0669,-0.0909,-0.0828,-0.112533,-0.0917259,0.103156
-0.255998,-0.21741,0.400166,-0.0195157,-0.101909,0.269964,-0.0628319,-0.146608,0.223838,0.0678,-0.09,-0.0879,-0.114698,-0.0969112,0.117269
-0.254196,-0.219068,0.39839,0.165551,0.0769491,0.248949,-0.0523599,-0.147917,0.210749,0.072,-0.0888,-0.102,-0.175568,0.199547,0.127376
-0.252386,-0.220731,0.396598,0.135445,0.0357001,0.389837,-0.0450295,-0.150535,0.197659,0.09,-0.09,-0.1098,-0.113988,-0.0562345,0.0087194
-0.250566,-0.222397,0.394792,0.110724,0.00370572,0.348967,-0.0387463,-0.150535,0.189805,0.1098,-0.0939,-0.1119,-0.120851,-0.0618455,0.0844194
-0.248737,-0.224066,0.392971,0.0871398,-0.0241011,0.316388,-0.0366519,-0.151844,0.184569,0.1299,0.075,-0.159,-0.120943,-0.0561007,0.0987541
-0.2469,-0.225739,0.391136,0.0648257,-0.0434288,0.298978,-0.0376991,-0.149226,0.189805,0.063,0.1458,-0.165,-0.122411,-0.0621276,0.103517
-0.245055,-0.227416,0.389288,0.0409292,-0.0472053,0.277604,-0.0439823,-0.134827,0.187187,0.024,-0.042,-0.102,-0.122579,-0.0709905,0.116007
-0.243202,-0.229095,0.387425,0.0179642,-0.0360783,0.255526,-0.0523599,-0.108647,0.180642,0.0978,-0.0699,-0.117,-0.120612,-0.0772421,0.12778
-0.241341,-0.230778,0.38555,0.184304,-0.0197473,0.234807,-0.0617847,-0.0798488,0.172788,0.105,-0.057,-0.1218,0.271639,-0.0614094,0.14051
-0.239473,-0.232463,0.383662,0.131555,0.156648,0.387198,-0.0722566,-0.0536689,0.17017,0.1059,-0.0678,-0.12,-0.0724555,-0.137645,0.0121196
-0.237598,-0.234152,0.381762,0.0871164,0.137533,0.351223,-0.0816814,-0.0366519,0.171479,0.1158,-0.072,-0.117,-0.0767701,-0.0805371,0.0878132
-0.235717,-0.235843,0.37985,0.0486929,0.116772,0.326888,-0.0911062,-0.0274889,0.178024,0.126,-0.0699,0.0468,-0.078699,-0.0848942,0.0967368
-0.233829,-0.237537,0.377925,0.01944,0.0959154,0.307859,-0.0963422,-0.0235619,0.184569,0.0738,-0.0948,0.129,-0.0784668,-0.0908017,0.105854
-0.231935,-0.239234,0.37599,0.00373792,0.0740807,0.290605,-0.0921534,-0.0248709,0.188496,0.0339,-0.1188,-0.0819,-0.0892274,-0.0878298,0.114129
-0.230035,-0.240932,0.374043,0.00192495,0.0505362,0.266518,-0.0774926,-0.0314159,0.181951,0.096,-0.0708,-0.0858,-0.0965019,-0.0887073,0.128647
-0.22813,-0.242634,0.372085,0.0071309,0.0259852,0.245445,-0.0586431,-0.0418879,0.175406,0.105,-0.087,-0.072,-0.101378,-0.0898372,0.139399
-0.22622,-0.244337,0.370117,0.0125864,0.00385292,0.230794,-0.0418879,-0.0523599,0.172788,0.111,-0.09,-0.081,-0.107229,-0.0912849,0.144952
-0.224305,-0.246042,0.368139,0.0189359,-0.0162762,0.224756,-0.0261799,-0.0628319,0.176715,0.1218,-0.0858,-0.0918,-0.110702,-0.0894313,0.14572
-0.222386,-0.24775,0.366151,0.0216571,-0.0347462,0.223048,-0.015708,-0.0733038,0.18326,0.132,-0.093,-0.0978,-0.115446,-0.0905092,0.146368
-0.220463,-0.249459,0.364153,0.020474,-0.0505332,0.224066,-0.010472,-0.0824668,0.191114,0.1389,-0.09,-0.102,-0.116202,-0.0923748,0.145103
-0.218536,-0.251169,0.362146,0.0162048,-0.0625643,0.231495,-0.00942478,-0.0890118,0.204204,0.141,-0.0888,-0.102,-0.118011,-0.0908701,0.139724
-0.216605,-0.252882,0.360131,0.00866014,-0.0736528,0.239896,-0.0125664,-0.0955568,0.217293,0.1398,-0.0909,-0.1128,-0.118084,-0.0959721,0.135532
-0.214672,-0.254596,0.358107,0.000824723,-0.0826518,0.25303,-0.0167552,-0.100793,0.23431,0.1509,-0.093,-0.1128,-0.116067,-0.0985108,0.127037
-0.212736,-0.256311,0.356075,-0.00847861,-0.0896954,0.264213,-0.0230383,-0.10472,0.248709,0.138,-0.0918,-0.1128,-0.117892,-0.096749,0.121737
-0.210797,-0.258027,0.354035,-0.0204047,-0.0962035,0.278567,-0.0324631,-0.108647,0.265726,0.132,-0.0978,-0.1188,-0.118316,-0.0980396,0.11259
-0.208856,-0.259744,0.351987,-0.0319011,-0.102268,0.29076,-0.0418879,-0.112574,0.280125,0.138,-0.0978,-0.1098,-0.119945,-0.0993264,0.10565
-0.206914,-0.261462,0.349932,-0.0398999,-0.107966,0.299405,-0.0481711,-0.116501,0.290597,0.1218,-0.1029,-0.1158,-0.123189,-0.100822,0.102582
-0.20497,-0.263181,0.34787,-0.0496985,-0.11205,0.308364,-0.0565487,-0.119119,0.301069,0.114,-0.093,-0.114,-0.119991,-0.103059,0.0961509
-0.203025,-0.264901,0.345802,-0.0561113,-0.117191,0.30842,-0.0617847,-0.123046,0.302378,0.1059,-0.0978,-0.1179,-0.122761,-0.104191,0.0981879
-0.201079,-0.266621,0.343727,-0.0633691,-0.120815,0.31,-0.0680678,-0.125664,0.304996,0.102,-0.1008,-0.1218,-0.127478,-0.105376,0.0953708
-0.199134,-0.268341,0.341646,-0.0694123,-0.124266,0.306522,-0.0733038,-0.128282,0.302378,0.0918,-0.1029,-0.1188,-0.125642,-0.107332,0.0965178
-0.197187,-0.270062,0.33956,-0.0753169,-0.127574,0.301883,-0.0785398,-0.1309,0.298451,0.096,-0.102,-0.1158,-0.127844,-0.105032,0.098011
-0.195242,-0.271783,0.337468,-0.0811065,-0.130763,0.296058,-0.0837758,-0.133518,0.293215,0.0939,-0.099,-0.12,-0.124555,-0.110628,0.0998303
-0.193297,-0.273504,0.335371,-0.0857539,-0.135163,0.287715,-0.0879646,-0.137445,0.285361,0.0879,-0.1059,-0.126,-0.130599,-0.107346,0.103283
-0.191353,-0.275224,0.333269,-0.0924169,-0.1421,0.27553,-0.0942478,-0.14399,0.27358,0.1008,-0.105,-0.126,-0.124499,-0.100844,0.105965
-0.18941,-0.276945,0.331163,-0.0969202,-0.146352,0.271268,-0.0984366,-0.147917,0.269653,0.0909,-0.108,-0.1248,-0.13271,-0.10894,0.106068
-0.187469,-0.278665,0.329052,0.0806671,0.0359895,0.263137,-0.102625,-0.153153,0.261799,0.0978,-0.108,-0.129,-0.185005,0.183411,0.111698
-0.18553,-0.280384,0.326938,0.0449894,-0.000431307,0.420829,-0.106814,-0.15708,0.259181,0.108,-0.1068,-0.1278,-0.122324,-0.0734588,-0.0186217
-0.183594,-0.282103,0.32482,0.0147214,-0.0312698,0.386514,-0.111003,-0.161007,0.252636,0.0999,-0.1038,-0.126,-0.124354,-0.0754536,0.0549688
-0.18166,-0.283821,0.322699,-0.0121135,-0.0574851,0.363514,-0.116239,-0.164934,0.252636,0.1059,0.0198,-0.1569,-0.125708,-0.0773339,0.0618814
-0.179729,-0.285538,0.320574,0.151561,-0.0772533,0.345775,-0.122522,-0.166243,0.253945,0.078,0.078,-0.1599,0.267097,-0.0610155,0.0709399
-0.177802,-0.287254,0.318447,0.0971444,0.0784708,0.487809,-0.129852,-0.155771,0.246091,0.0108,-0.0708,-0.1119,-0.0746781,-0.13005,-0.0504615
-0.175878,-0.288968,0.316317,0.0508169,0.0578641,0.433193,-0.137183,-0.136136,0.233001,0.0609,-0.0819,-0.123,-0.0752818,-0.0889558,0.0353362
-0.173959,-0.290682,0.314185,0.0122362,0.0415527,0.380475,-0.143466,-0.119119,0.214675,0.0699,-0.075,-0.0288,-0.0812593,-0.0909452,0.0603407
-0.172044,-0.292394,0.312051,-0.0218432,0.036203,0.34021,-0.150796,-0.0968658,0.202895,0.0129,-0.1038,0.0459,-0.0786097,-0.0962086,0.0751445
-0.170134,-0.294104,0.309915,-0.0408552,0.0277413,0.298294,-0.147655,-0.0824668,0.184569,-0.0129,-0.1098,-0.075,-0.0846512,-0.0971889,0.0974273
-0.168228,-0.295812,0.307778,-0.0476838,0.015353,0.253885,-0.136136,-0.0759218,0.159698,0.033,-0.0819,-0.0918,-0.0888694,-0.101441,0.119707
-0.166329,-0.297519,0.305639,-0.0419355,0.00098137,0.211524,-0.115192,-0.0746128,0.133518,0.078,-0.0858,-0.0789,-0.098401,-0.102172,0.139879
-0.164435,-0.299223,0.3035,-0.0367182,-0.0133144,0.185033,-0.0973894,-0.0759218,0.120428,0.0909,-0.096,-0.0828,-0.103092,-0.103509,0.148697
-0.162548,-0.300926,0.30136,-0.0303861,-0.0293061,0.170007,-0.0806342,-0.0811578,0.116501,0.1059,-0.0978,-0.0888,-0.104858,-0.104789,0.152794
-0.160667,-0.302626,0.299219,-0.0243578,-0.04345,0.160815,-0.0659734,-0.0863938,0.116501,0.1188,-0.099,-0.093,-0.10999,-0.106607,0.156409
-0.158792,-0.304323,0.297078,-0.0210352,-0.0573725,0.163674,-0.0555015,-0.0929388,0.126973,0.144,-0.1029,-0.1068,-0.106645,-0.10913,0.152495
-0.156925,-0.306018,0.294937,-0.0185788,-0.0700276,0.178313,-0.0471239,-0.0994838,0.147917,0.1518,-0.099,-0.102,-0.111893,-0.1068,0.141062
-0.155066,-0.307711,0.292796,-0.0192939,-0.0816331,0.192726,-0.0429351,-0.106029,0.167552,0.156,-0.096,-0.1089,-0.112095,-0.108679,0.13458
-0.153214,-0.3094,0.290656,-0.021261,-0.0936781,0.214581,-0.0408407,-0.113883,0.193732,0.144,-0.1059,-0.1089,-0.112816,-0.110009,0.121067
-0.151371,-0.311087,0.288516,-0.0256719,-0.103694,0.233252,-0.0418879,-0.120428,0.215984,0.1458,-0.1068,-0.1089,-0.112933,-0.112099,0.111863
-0.149536,-0.31277,0.286377,-0.0305521,-0.110496,0.252539,-0.0439823,-0.124355,0.238237,0.1338,-0.1059,-0.117,-0.114674,-0.110833,0.101413
-0.147709,-0.314451,0.284239,-0.0370482,-0.116804,0.267099,-0.0481711,-0.128282,0.255254,0.129,-0.1098,-0.114,-0.114273,-0.116116,0.0942553
-0.145893,-0.316128,0.282103,-0.0431478,-0.124012,0.282081,-0.0523599,-0.133518,0.272271,0.1068,-0.1089,-0.111,-0.1116,-0.118167,0.0855244
-0.144085,-0.317801,0.279967,-0.0499664,-0.129572,0.289559,-0.0575959,-0.137445,0.281434,0.0978,-0.1098,-0.114,-0.115734,-0.119791,0.0822508
-0.142287,-0.319471,0.277834,-0.0554659,-0.134851,0.290781,-0.0617847,-0.141372,0.284052,0.0999,-0.1128,-0.1128,-0.114101,-0.118319,0.0811459
-0.1405,-0.321137,0.275702,-0.0617874,-0.139898,0.293552,-0.0670206,-0.145299,0.287979,0.09,-0.1158,-0.1128,-0.113753,-0.123803,0.0779777
-0.138723,-0.322799,0.273573,-0.0679225,-0.144753,0.287359,-0.0722566,-0.149226,0.282743,0.075,-0.1179,-0.111,-0.115123,-0.12181,0.0813708
-0.136957,-0.324458,0.271445,-0.0728558,-0.150757,0.283948,-0.0764454,-0.154462,0.280125,0.0819,-0.117,-0.1149,-0.116389,-0.123044,0.0808348
-0.135201,-0.326112,0.26932,-0.0776613,-0.157939,0.274128,-0.0806342,-0.161007,0.270962,0.0768,-0.1188,-0.1149,-0.117729,-0.120183,0.0844853
-0.133458,-0.327762,0.267197,-0.0823608,-0.165011,0.264421,-0.084823,-0.167552,0.261799,0.0768,-0.1278,-0.114,-0.114716,-0.121981,0.0873307
-0.131726,-0.329408,0.265077,-0.0859254,-0.173301,0.257426,-0.0879646,-0.175406,0.255254,0.0798,-0.1209,-0.114,-0.118758,-0.126122,0.0885847
-0.130005,-0.331049,0.26296,-0.0894173,-0.181517,0.245272,-0.0911062,-0.18326,0.243473,0.081,-0.1179,-0.1179,-0.120258,-0.123763,0.0944054
-0.128298,-0.332685,0.260846,-0.0928491,-0.18967,0.239727,-0.0942478,-0.191114,0.238237,0.0858,-0.1179,-0.114,-0.117238,-0.125571,0.0940601
-0.126603,-0.334317,0.258735,-0.0962309,-0.197772,0.231617,-0.0973894,-0.198968,0.230383,0.0918,-0.123,-0.114,-0.12151,-0.126196,0.0975269
-0.124921,-0.335944,0.256627,0.0893219,-0.205831,0.227478,-0.0994838,-0.206822,0.226456,0.0858,-0.1248,-0.1149,0.274559,-0.105,0.0977394
-0.123252,-0.337567,0.254523,0.0537443,-0.0520064,0.38773,-0.102625,-0.213366,0.22122,0.0909,-0.1278,-0.1179,-0.0688062,-0.177165,-0.0334404
-0.121596,-0.339184,0.252422,0.023739,-0.0862724,0.357816,-0.105767,-0.219911,0.219911,0.099,-0.123,-0.1149,-0.071175,-0.121169,0.0377736
-0.119955,-0.340796,0.250325,-0.00165118,-0.114467,0.334124,-0.108909,-0.225147,0.219911,0.102,-0.1188,0.0438,-0.0763084,-0.122495,0.0460179
-0.118327,-0.342402,0.248231,-0.0211247,-0.138717,0.313194,-0.109956,-0.230383,0.218602,0.0318,-0.156,0.1368,-0.0717834,-0.121285,0.0540079
-0.116714,-0.344003,0.246141,-0.0248664,-0.159701,0.286472,-0.0984366,-0.235619,0.208131,0.0099,-0.1569,-0.087,-0.0811182,-0.125611,0.066873
-0.115116,-0.345599,0.244055,0.162334,0.00855753,0.258614,-0.0806342,-0.242164,0.193732,0.036,-0.1068,-0.0819,-0.144288,0.167545,0.0821537
-0.113532,-0.347189,0.241974,0.141537,-0.0410604,0.387064,-0.0596903,-0.248709,0.172788,0.0528,-0.1188,-0.069,-0.0886444,-0.0844866,-0.0306521
-0.111964,-0.348774,0.239896,0.125816,-0.0819696,0.334544,-0.0408407,-0.253945,0.15708,0.0639,-0.1239,-0.0699,-0.0904721,-0.0902784,0.0488187
-0.110411,-0.350353,0.237822,0.11394,-0.11675,0.292275,-0.0240855,-0.259181,0.145299,0.075,0.0069,-0.111,-0.0973229,-0.0875975,0.0657611
-0.108874,-0.351925,0.235753,0.1007,-0.142528,0.26048,-0.0136136,-0.26049,0.138754,0.0249,0.0498,-0.1209,-0.0939997,-0.0906963,0.0780518
-0.107353,-0.353492,0.233688,0.0852503,-0.152322,0.229096,-0.00942478,-0.250018,0.128282,0.0099,-0.0789,-0.078,-0.096759,-0.0989116,0.0929825
-0.105848,-0.355053,0.231627,0.0689855,-0.146853,0.199996,-0.00942478,-0.227765,0.116501,0.054,-0.099,-0.096,-0.0981024,-0.10065,0.106825
-0.10436,-0.356607,0.229571,0.0523734,-0.134573,0.172562,-0.0125664,-0.201586,0.103411,0.0789,-0.084,-0.0939,-0.0972281,-0.111393,0.119847
-0.102888,-0.358155,0.227519,0.0349338,-0.118597,0.155446,-0.0188496,-0.174097,0.0981748,0.0888,-0.0978,-0.0939,-0.0944585,-0.111139,0.124963
-0.101434,-0.359697,0.225472,0.0194109,-0.109805,0.146916,-0.0251327,-0.155771,0.0994838,0.0939,-0.0939,-0.0909,-0.09408,-0.118317,0.12642
-0.0999966,-0.361232,0.223429,0.00652247,-0.104612,0.144003,-0.0303687,-0.142681,0.10472,0.1149,-0.105,-0.0948,-0.0956042,-0.119494,0.126624
-0.0985769,-0.362761,0.221391,-0.00400407,-0.101989,0.145109,-0.0345575,-0.133518,0.112574,0.12,-0.117,-0.093,-0.0961348,-0.124626,0.12434
-0.0971749,-0.364283,0.219357,-0.0123946,-0.103479,0.152609,-0.0376991,-0.129591,0.125664,0.1209,-0.111,-0.0888,-0.098327,-0.121995,0.11905
-0.0957909,-0.365798,0.217328,-0.0198834,-0.107965,0.16107,-0.0408407,-0.129591,0.138754,0.1218,-0.1188,-0.0939,-0.0983674,-0.12682,0.11397
-0.094425,-0.367306,0.215303,-0.0255782,-0.114298,0.175562,-0.0429351,-0.132209,0.15708,0.1179,-0.12,-0.0888,-0.100317,-0.124563,0.103819
-0.0930776,-0.368807,0.213283,-0.0296072,-0.122611,0.186786,-0.0439823,-0.137445,0.171479,0.1158,-0.123,-0.093,-0.100944,-0.12971,0.0991291
-0.0917488,-0.370302,0.211268,-0.0320768,-0.133013,0.197246,-0.0439823,-0.145299,0.184569,0.1068,-0.1218,-0.0948,-0.10281,-0.127218,0.0922783
-0.0904388,-0.371789,0.209257,-0.0351693,-0.142978,0.204231,-0.0450295,-0.153153,0.193732,0.108,-0.1239,-0.096,-0.104098,-0.125283,0.0891883
-0.0891479,-0.373269,0.20725,-0.0368633,-0.155198,0.214208,-0.0450295,-0.163625,0.205513,0.096,-0.1248,-0.096,-0.100591,-0.130283,0.0809554
-0.0878762,-0.374742,0.205248,-0.0382662,-0.165808,0.219259,-0.0450295,-0.172788,0.212058,0.09,-0.129,-0.1008,-0.105802,-0.128138,0.078801
-0.0866239,-0.376208,0.203251,0.148418,-0.17617,0.219331,-0.0450295,-0.181951,0.213366,0.0879,-0.1239,-0.102,0.287478,-0.110512,0.079691
-0.0853913,-0.377666,0.201257,0.114137,-0.0257862,0.386588,-0.0460767,-0.191114,0.215984,0.078,-0.129,-0.1059,-0.0561441,-0.182774,-0.0564851
-0.0841785,-0.379117,0.199269,0.0855662,-0.0646607,0.35597,-0.0471239,-0.201586,0.214675,0.075,-0.1269,-0.1038,-0.0595724,-0.122978,0.0162413
-0.0829857,-0.38056,0.197284,0.0617234,-0.0986558,0.329078,-0.0481711,-0.212058,0.212058,0.075,-0.117,0.0609,-0.0567859,-0.129207,0.0273615
-0.0818131,-0.381996,0.195303,0.0438911,-0.127301,0.305048,-0.0471239,-0.22122,0.208131,0.018,-0.1428,0.1488,-0.0634646,-0.127122,0.0363046
-0.0806608,-0.383424,0.193327,0.0387271,-0.15129,0.27269,-0.0366519,-0.229074,0.192423,-0.012,-0.1638,-0.063,-0.0691486,-0.129084,0.0530197
-0.079529,-0.384845,0.191355,0.0435797,-0.175125,0.237956,-0.0188496,-0.239546,0.171479,0.012,-0.1119,-0.0669,-0.0742552,-0.129872,0.069838
-0.0784179,-0.386257,0.189386,0.0517041,-0.195355,0.200356,0,-0.248709,0.145299,0.0249,-0.126,-0.0438,-0.0844506,-0.130495,0.0880465
